"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-15","Channel-14","Channel-13","Channel-12","Channel-11","Channel-10","Channel-9","Channel-8","Channel-7","Channel-6","Channel-5","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
1088842,15052,500000,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1
1088844,15054,500000,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
1088847,15057,500000,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1
1088850,15060,500000,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
1088852,15062,500000,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1
1088855,15065,500000,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1
1088858,15068,500000,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1
1088860,15070,500000,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1
1088863,15073,500000,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1
1088866,15076,500000,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1
1088868,15078,500000,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1088871,15081,500000,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1088874,15084,500000,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1088876,15086,500000,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1088879,15089,500000,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
1088882,15092,500000,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1
1088884,15094,500000,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
1088887,15097,500000,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
1088890,15100,500000,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1088892,15102,500000,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
1088895,15105,500000,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1
1088898,15108,500000,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
1088900,15110,500000,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1
1088903,15113,500000,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
1088906,15116,500000,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1
1088908,15118,500000,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1
1088911,15121,500000,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1
1088914,15124,500000,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1
1088916,15126,500000,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1
1088919,15129,500000,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
1088922,15132,500000,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1
1088924,15134,500000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1
1088927,15137,500000,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
1088930,15140,500000,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1
1088932,15142,500000,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1
1088935,15145,500000,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1088938,15148,500000,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1
1088940,15150,500000,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1
1088943,15153,500000,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1088946,15156,500000,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1
1088948,15158,500000,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1
1088951,15161,500000,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
1088954,15164,500000,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1
1088956,15166,500000,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1
1088959,15169,500000,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1
1088962,15172,500000,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
1088964,15174,500000,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
1088967,15177,500000,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1
1088970,15180,500000,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1
1088972,15182,500000,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
1088975,15185,500000,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1
1088978,15188,500000,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1
1088980,15190,500000,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1
1088983,15193,500000,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1
1088986,15196,500000,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1
1088988,15198,500000,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1088991,15201,500000,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1
1088994,15204,500000,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1
1088996,15206,500000,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1
1088999,15209,500000,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1089002,15212,500000,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
1089004,15214,500000,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
1089007,15217,500000,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1
1089010,15220,500000,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1089012,15222,500000,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1089015,15225,500000,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1089018,15228,500000,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
1089020,15230,500000,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1089023,15233,500000,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1
1089026,15236,500000,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
1089028,15238,500000,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1
1089031,15241,500000,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1
1089034,15244,500000,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1
1089036,15246,500000,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1
1089039,15249,500000,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1
1089042,15252,500000,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
1089044,15254,500000,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1
1089047,15257,500000,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1
1089050,15260,500000,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1
1089052,15262,500000,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1089055,15265,500000,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1
1089058,15268,500000,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1
1089060,15270,500000,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1
1089063,15273,500000,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1
1089066,15276,500000,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
1089068,15278,500000,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1
1089071,15281,500000,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1
1089074,15284,500000,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
1089076,15286,500000,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1
1089079,15289,500000,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
1089082,15292,500000,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1
1089084,15294,500000,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1
1089087,15297,500000,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1
1089090,15300,500000,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
1089092,15302,500000,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1
1089095,15305,500000,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
1089098,15308,500000,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1
1089100,15310,500000,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
1089103,15313,500000,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1
1089106,15316,500000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
1089108,15318,500000,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
1089111,15321,500000,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
1089114,15324,500000,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
1089116,15326,500000,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1089119,15329,500000,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1
1089122,15332,500000,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1089124,15334,500000,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1
1089127,15337,500000,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
1089130,15340,500000,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1
1089132,15342,500000,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
1089135,15345,500000,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1
1089138,15348,500000,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
1089140,15350,500000,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
1089143,15353,500000,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
1089146,15356,500000,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1
1089148,15358,500000,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1089151,15361,500000,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
1089154,15364,500000,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1
1089156,15366,500000,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1
1089159,15369,500000,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
1089162,15372,500000,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1
1089164,15374,500000,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1
1089167,15377,500000,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1
1089170,15380,500000,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1
1089172,15382,500000,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1
1089175,15385,500000,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1089178,15388,500000,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
1089180,15390,500000,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
1089183,15393,500000,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1
1089186,15396,500000,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1089188,15398,500000,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
1089191,15401,500000,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
1089194,15404,500000,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1
1089196,15406,500000,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
1089199,15409,500000,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1
1089202,15412,500000,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1
1089204,15414,500000,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1
1089207,15417,500000,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1089210,15420,500000,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1
1089212,15422,500000,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
1089215,15425,500000,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1
1089218,15428,500000,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
1089220,15430,500000,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1
1089223,15433,500000,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1089226,15436,500000,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1
1089228,15438,500000,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1089231,15441,500000,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1
1089234,15444,500000,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
1089236,15446,500000,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1
1089239,15449,500000,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
1089242,15452,500000,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1
1089244,15454,500000,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1
1089247,15457,500000,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1
1089250,15460,500000,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1
1089252,15462,500000,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1
1089255,15465,500000,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
1089258,15468,500000,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
1089260,15470,500000,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
1089263,15473,500000,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1
1089266,15476,500000,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1089268,15478,500000,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1
1089271,15481,500000,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
1089274,15484,500000,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
1089276,15486,500000,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1089279,15489,500000,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
1089282,15492,500000,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1089284,15494,500000,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1
1089287,15497,500000,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
1089290,15500,500000,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
1089292,15502,500000,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1089295,15505,500000,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
1089298,15508,500000,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
1089300,15510,500000,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1
1089303,15513,500000,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
1089306,15516,500000,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1089308,15518,500000,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
1089311,15521,500000,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
1089314,15524,500000,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
1089316,15526,500000,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1
1089319,15529,500000,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
1089322,15532,500000,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1
1089324,15534,500000,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
1089327,15537,500000,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1
1089330,15540,500000,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1089332,15542,500000,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
1089335,15545,500000,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
1089338,15548,500000,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
1089340,15550,500000,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
1089343,15553,500000,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1
1089346,15556,500000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
1089348,15558,500000,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
1089351,15561,500000,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1
1089354,15564,500000,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1
1089356,15566,500000,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1
1089359,15569,500000,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1
1089362,15572,500000,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1
1089364,15574,500000,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1
1089367,15577,500000,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
1089370,15580,500000,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
1089372,15582,500000,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1
1089375,15585,500000,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1
1089378,15588,500000,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
1089380,15590,500000,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
1089383,15593,500000,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1089386,15596,500000,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1
1089388,15598,500000,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1
1089391,15601,500000,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1
1089394,15604,500000,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
1089396,15606,500000,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1
1089399,15609,500000,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1
1089402,15612,500000,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1
1089404,15614,500000,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1
1089407,15617,500000,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1
1089410,15620,500000,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1
1089412,15622,500000,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1
1089415,15625,500000,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1
1089418,15628,500000,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1
1089420,15630,500000,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1
1089423,15633,500000,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1
1089426,15636,500000,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1
1089428,15638,500000,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1
1089431,15641,500000,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
1089434,15644,500000,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
1089436,15646,500000,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
1089439,15649,500000,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1
1089442,15652,500000,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1
1089444,15654,500000,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1
1089447,15657,500000,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1
1089450,15660,500000,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1
1089452,15662,500000,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1089455,15665,500000,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
1089458,15668,500000,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1
1089460,15670,500000,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1
1089463,15673,500000,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1089466,15676,500000,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1
1089468,15678,500000,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1
1089471,15681,500000,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1
1089474,15684,500000,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
1089476,15686,500000,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1
1089479,15689,500000,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
1089482,15692,500000,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1
1089484,15694,500000,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
1089487,15697,500000,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1
1089490,15700,500000,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1089492,15702,500000,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
1089495,15705,500000,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1
1089498,15708,500000,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1
1089500,15710,500000,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1
1089503,15713,500000,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1
1089506,15716,500000,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1
1089508,15718,500000,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1
1089511,15721,500000,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
1089514,15724,500000,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1
1089516,15726,500000,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1089519,15729,500000,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1089522,15732,500000,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
1089524,15734,500000,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1
1089527,15737,500000,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1
1089530,15740,500000,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1
1089532,15742,500000,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
1089535,15745,500000,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
1089538,15748,500000,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1
1089540,15750,500000,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1
1089543,15753,500000,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1089546,15756,500000,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1089548,15758,500000,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
1089549,15759,500000,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1089551,15761,500000,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
1089554,15764,500000,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1
1089556,15766,500000,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1
1089559,15769,500000,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
1089562,15772,500000,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1
1089564,15774,500000,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
1089565,15775,500000,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1
1089567,15777,500000,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1
1089570,15780,500000,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
1089572,15782,500000,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1
1089575,15785,500000,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1
1089578,15788,500000,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1
1089581,15791,500000,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1
1089583,15793,500000,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1
1089586,15796,500000,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1
1089589,15799,500000,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
1089591,15801,500000,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1
1089594,15804,500000,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1
1089597,15807,500000,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
1089599,15809,500000,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1
1089602,15812,500000,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1
1089605,15815,500000,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1
1089607,15817,500000,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1
1089610,15820,500000,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1
1089613,15823,500000,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
1089615,15825,500000,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1
1089618,15828,500000,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1
1089621,15831,500000,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1
1089623,15833,500000,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
1089626,15836,500000,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1
1089629,15839,500000,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1
1089631,15841,500000,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1
1089634,15844,500000,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
1089637,15847,500000,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
1089639,15849,500000,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
1089642,15852,500000,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1
1089645,15855,500000,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
1089647,15857,500000,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1
1089650,15860,500000,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1
1089653,15863,500000,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1
1089655,15865,500000,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1
1089658,15868,500000,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1
1089661,15871,500000,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1
1089663,15873,500000,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1
1089666,15876,500000,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1
1089669,15879,500000,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1
1089671,15881,500000,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1
1089674,15884,500000,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1
1089677,15887,500000,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1
1089679,15889,500000,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1
1089682,15892,500000,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
1089685,15895,500000,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1
1089687,15897,500000,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
1089690,15900,500000,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1
1089693,15903,500000,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1089695,15905,500000,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
1089698,15908,500000,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
1089701,15911,500000,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1
1089703,15913,500000,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1
1089706,15916,500000,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1
1089709,15919,500000,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1
1089711,15921,500000,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1
1089714,15924,500000,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
